,id,full_name,first_name,last_name,is_active
2321,77347,Bob Lavoy,Bob,Lavoy,False
2322,201151,Acie Law,Acie,Law,False
2323,202371,Gani Lawal,Gani,Lawal,False
2324,77348,Ed Lawrence,Ed,Lawrence,False
2325,1535,Jason Lawson,Jason,Lawson,False
2326,201951,Ty Lawson,Ty,Lawson,False
2327,1627774,Jake Layman,Jake,Layman,True
2328,77350,Dennis Layton,Dennis,Layton,False
2329,1627747,Caris LeVert,Caris,LeVert,True
2330,1628388,TJ Leaf,TJ,Leaf,True
2331,77351,Emanuel Leaks,Emanuel,Leaks,False
2332,77352,Hal Lear,Hal,Lear,False
2333,77353,Allen Leavell,Allen,Leavell,False
2334,77354,Jeff Lebo,Jeff,Lebo,False
2335,287,Eric Leckner,Eric,Leckner,False
2336,1629665,Jalen Lecque,Jalen,Lecque,True
2337,203495,Ricky Ledo,Ricky,Ledo,False
2338,77356,Butch Lee,Butch,Lee,False
2339,77357,Clyde Lee,Clyde,Lee,False
2340,201584,Courtney Lee,Courtney,Lee,True
2341,1627814,Damion Lee,Damion,Lee,True
2342,101135,David Lee,David,Lee,False
2343,77358,Doug Lee,Doug,Lee,False
2344,77359,George Lee,George,Lee,False
2345,77360,Greg Lee,Greg,Lee,False
2346,77361,Keith Lee,Keith,Lee,False
2347,77362,Kurk Lee,Kurk,Lee,False
2348,202723,Malcolm Lee,Malcolm,Lee,False
2349,77363,Rock Lee,Rock,Lee,False
2350,77364,Ron Lee,Ron,Lee,False
2351,77365,Russell Lee,Russell,Lee,False
2352,77366,Ed Leede,Ed,Leede,False
2353,77367,Hank Lefkowitz,Hank,Lefkowitz,False
2354,100,Tim Legler,Tim,Legler,False
2355,77369,George Lehmann,George,Lehmann,False
2356,1627215,Walt Lemon Jr.,Walt,Lemon Jr.,False
2357,203458,Alex Len,Alex,Len,True
2358,702,Voshon Lenard,Voshon,Lenard,False
2359,77371,Bob Leonard,Bob,Leonard,False
2360,77370,Gary Leonard,Gary,Leonard,False
2361,202695,Kawhi Leonard,Kawhi,Leonard,True
2362,203086,Meyers Leonard,Meyers,Leonard,True
2363,77372,Jim Les,Jim,Les,False
2364,202727,Travis Leslie,Travis,Leslie,False
2365,77373,Ronnie Lester,Ronnie,Lester,False
2366,77374,Clifford Lett,Clifford,Lett,False
2367,202720,Jon Leuer,Jon,Leuer,False
2368,77375,Andrew Levane,Andrew,Levane,False
2369,77376,Lafayette Lever,Lafayette,Lever,False
2370,77377,Cliff Levingston,Cliff,Levingston,False
2371,77385,Bobby Lewis,Bobby,Lewis,False
2372,736,Cedric Lewis,Cedric,Lewis,False
2373,77379,Fred Lewis,Fred,Lewis,False
2374,77380,Freddie Lewis,Freddie,Lewis,False
2375,77381,Grady Lewis,Grady,Lewis,False
2376,729,Martin Lewis,Martin,Lewis,False
2377,1900,Quincy Lewis,Quincy,Lewis,False
2378,77383,Ralph Lewis,Ralph,Lewis,False
2379,1740,Rashard Lewis,Rashard,Lewis,False
2380,77384,Reggie Lewis,Reggie,Lewis,False
2381,77386,Marcus Liberty,Marcus,Liberty,False
2382,77387,Todd Lichti,Todd,Lichti,False
2383,202732,DeAndre Liggins,DeAndre,Liggins,False
2384,77388,Bill Ligon,Bill,Ligon,False
2385,203081,Damian Lillard,Damian,Lillard,True
2386,202391,Jeremy Lin,Jeremy,Lin,False
2387,77389,Steve Lingenfelter,Steve,Lingenfelter,False
2388,175,Alton Lister,Alton,Lister,False
2389,1629642,Nassir Little,Nassir,Little,True
2390,988,Randy Livingston,Randy,Livingston,False
2391,2733,Shaun Livingston,Shaun,Livingston,False
2392,77392,Ron Livingstone,Ron,Livingstone,False
2393,1024,Horacio Llamas,Horacio,Llamas,False
2394,77394,Earl Lloyd,Earl,Lloyd,False
2395,77395,Lewis Lloyd,Lewis,Lloyd,False
2396,77396,Scott Lloyd,Scott,Lloyd,False
2397,77397,Bob Lochmueller,Bob,Lochmueller,False
2398,77398,Robert Lock,Robert,Lock,False
2399,77399,Darrell Lockhart,Darrell,Lockhart,False
2400,1100,Ian Lockhart,Ian,Lockhart,False
2401,77401,Kevin Loder,Kevin,Loder,False
2402,77402,Don Lofgran,Don,Lofgran,False
2403,1629155,Zach Lofton,Zach,Lofton,False
2404,77403,Johnny Logan,Johnny,Logan,False
2405,38,Brad Lohaus,Brad,Lohaus,False
2406,1609,Art Long,Art,Long,False
2407,3,Grant Long,Grant,Long,False
2408,1381,John Long,John,Long,False
2409,77406,Paul Long,Paul,Long,False
2410,1627848,Shawn Long,Shawn,Long,False
2411,26,Luc Longley,Luc,Longley,False
2412,1626172,Kevon Looney,Kevon,Looney,True
2413,201572,Brook Lopez,Brook,Lopez,True
2414,1732,Felipe Lopez,Felipe,Lopez,False
2415,2221,Raul Lopez,Raul,Lopez,False
2416,201577,Robin Lopez,Robin,Lopez,True
2417,943,Ryan Lorthridge,Ryan,Lorthridge,False
2418,77409,Jim Loscutoff,Jim,Loscutoff,False
2419,77410,Plummer Lott,Plummer,Lott,False
2420,77411,Kevin Loughery,Kevin,Loughery,False
2421,77412,Bob Love,Bob,Love,False
2422,201567,Kevin Love,Kevin,Love,True
2423,77413,Stan Love,Stan,Love,False
2424,77414,Clyde Lovellette,Clyde,Lovellette,False
2425,77415,Sidney Lowe,Sidney,Lowe,False
2426,77416,Chuck Lowery,Chuck,Lowery,False
2427,200768,Kyle Lowry,Kyle,Lowry,True
2428,1628070,Jordan Loyd,Jordan,Loyd,False
2429,77417,Al Lucas,Al,Lucas,False
2430,77418,Jerry Lucas,Jerry,Lucas,False
2431,77419,John Lucas,John,Lucas,False
2432,203564,Kalin Lucas,Kalin,Lucas,False
2433,77420,Maurice Lucas,Maurice,Lucas,False
2434,101249,John Lucas III,John,Lucas III,False
2435,77421,Ted Luckenbill,Ted,Luckenbill,False
2436,1731,Tyronn Lue,Tyronn,Lue,False
2437,77422,Jim Luisi,Jim,Luisi,False
2438,77423,Al Lujack,Al,Lujack,False
2439,77424,Phil Lumpkin,Phil,Lumpkin,False
2440,77425,Ray Lumpp,Ray,Lumpp,False
2441,1627789,Timothe Luwawu-Cabarrot,Timothe,Luwawu-Cabarrot,True
2442,1628399,Tyler Lydon,Tyler,Lydon,False
2443,1626168,Trey Lyles,Trey,Lyles,True
2444,248,George Lynch,George,Lynch,False
2445,77426,Kevin Lynch,Kevin,Lynch,False
2446,77427,Mike Lynn,Mike,Lynn,False
2447,1627815,Sheldon Mac,Sheldon,Mac,False
2448,1928,Todd MacCulloch,Todd,MacCulloch,False
2449,77430,Ronnie MacGilvray,Ronnie,MacGilvray,False
2450,931,Don MacLean,Don,MacLean,False
2451,77428,Mike Macaluso,Mike,Macaluso,False
2452,77429,Ed Macauley,Ed,Macauley,False
2453,203159,Scott Machado,Scott,Machado,False
2454,101178,Arvydas Macijauskas,Arvydas,Macijauskas,False
2455,77432,Ollie Mack,Ollie,Mack,False
2456,694,Sam Mack,Sam,Mack,False
2457,202714,Shelvin Mack,Shelvin,Mack,False
2458,1635,Malcolm Mackey,Malcolm,Mackey,False
2459,77435,Rudy Macklin,Rudy,Macklin,False
2460,202731,Vernon Macklin,Vernon,Macklin,False
2461,77436,Johnny Macknowski,Johnny,Macknowski,False
2462,1629133,Daryl Macon,Daryl,Macon,True
2463,1855,Mark Macon,Mark,Macon,False
2464,1629122,J.P. Macura,J.P.,Macura,False
2465,77438,Kyle Macy,Kyle,Macy,False
2466,77439,Jack Maddox,Jack,Maddox,False
2467,2432,Tito Maddox,Tito,Maddox,False
2468,1666,Gerald Madkins,Gerald,Madkins,False
2469,2058,Mark Madsen,Mark,Madsen,False
2470,77441,Norm Mager,Norm,Mager,False
2471,203705,Josh Magette,Josh,Magette,True
2472,1894,Corey Maggette,Corey,Maggette,False
2473,77442,Dave Magley,Dave,Magley,False
2474,2048,Jamaal Magloire,Jamaal,Magloire,False
2475,101133,Ian Mahinmi,Ian,Mahinmi,True
2476,77443,John Mahnken,John,Mahnken,False
2477,77444,Francis Mahoney,Francis,Mahoney,False
2478,328,Rick Mahorn,Rick,Mahorn,False
2479,105,Dan Majerle,Dan,Majerle,False
2480,200970,Renaldo Major,Renaldo,Major,False
2481,1627748,Thon Maker,Thon,Maker,True
2482,77447,Lionel Malamed,Lionel,Malamed,False
2483,117,Jeff Malone,Jeff,Malone,False
2484,252,Karl Malone,Karl,Malone,False
2485,77449,Moses Malone,Moses,Malone,False
2486,1074,Matt Maloney,Matt,Maloney,False
2487,77450,Steve Malovic,Steve,Malovic,False
2488,77451,Ted Manakas,Ted,Manakas,False
2489,77452,John Mandic,John,Mandic,False
2490,77453,Frank Mangiapane,Frank,Mangiapane,False
2491,986,Marcus Mann,Marcus,Mann,False
2492,1629611,Terance Mann,Terance,Mann,True
2493,330,Danny Manning,Danny,Manning,False
2494,77454,Ed Manning,Ed,Manning,False
2495,316,Richard Manning,Richard,Manning,False
2496,77456,Pace Mannion,Pace,Mannion,False
2497,77457,Nick Mantis,Nick,Mantis,False
2498,77459,Pete Maravich,Pete,Maravich,False
2499,77458,Peter Maravich,Peter,Maravich,False
2500,203906,Devyn Marble,Devyn,Marble,False
2501,77460,Roy Marble,Roy,Marble,False
2502,950,Stephon Marbury,Stephon,Marbury,False
2503,36,Sarunas Marciulionis,Sarunas,Marciulionis,False
2504,77462,Saul Mariaschin,Saul,Mariaschin,False
2505,77463,Jack Marin,Jack,Marin,False
2506,1890,Shawn Marion,Shawn,Marion,False
2507,1626246,Boban Marjanovic,Boban,Marjanovic,True
2508,1628374,Lauri Markkanen,Lauri,Markkanen,True
2509,200806,Damir Markota,Damir,Markota,False
2510,1752,Sean Marks,Sean,Marks,False
2511,77464,Harvey Marlatt,Harvey,Marlatt,False
2512,77465,Eric Marsh,Eric,Marsh,False
2513,77466,Jim Marsh,Jim,Marsh,False
2514,681,Donny Marshall,Donny,Marshall,False
2515,923,Donyell Marshall,Donyell,Marshall,False
2516,203088,Kendall Marshall,Kendall,Marshall,False
2517,101185,Rawle Marshall,Rawle,Marshall,False
2518,77467,Tom Marshall,Tom,Marshall,False
2519,77468,Vester Marshall,Vester,Marshall,False
2520,77481,Bill Martin,Bill,Martin,False
2521,77478,Bob Martin,Bob,Martin,False
2522,77469,Brian Martin,Brian,Martin,False
2523,1628997,Caleb Martin,Caleb,Martin,True
2524,201858,Cartier Martin,Cartier,Martin,False
2525,1628998,Cody Martin,Cody,Martin,True
2526,733,Cuonzo Martin,Cuonzo,Martin,False
2527,239,Darrick Martin,Darrick,Martin,False
2528,77473,Don Martin,Don,Martin,False
2529,77471,Donald Martin,Donald,Martin,False
2530,77472,Fernando Martin,Fernando,Martin,False
2531,1626185,Jarell Martin,Jarell,Martin,False
2532,77474,Jeff Martin,Jeff,Martin,False
2533,1629103,Kelan Martin,Kelan,Martin,True
2534,2030,Kenyon Martin,Kenyon,Martin,False
2535,2755,Kevin Martin,Kevin,Martin,False
2536,77475,Larue Martin,Larue,Martin,False
2537,77476,Mo Martin,Mo,Martin,False
2538,77477,Phil Martin,Phil,Martin,False
2539,77479,Ronald Martin,Ronald,Martin,False
2540,77480,Slater Martin,Slater,Martin,False
2541,469,Jamal Mashburn,Jamal,Mashburn,False
2542,77482,Al Masino,Al,Masino,False
2543,193,Anthony Mason,Anthony,Mason,False
2544,2046,Desmond Mason,Desmond,Mason,False
2545,1628412,Frank Mason,Frank,Mason,True
2546,2427,Roger Mason Jr.,Roger,Mason Jr.,False
2547,763,Tony Massenburg,Tony,Massenburg,False
2548,77483,Eddie Mast,Eddie,Mast,False
2549,1628999,Yante Maten,Yante,Maten,False
2550,1629726,Garrison Mathews,Garrison,Mathews,True
2551,1628493,Mangok Mathiang,Mangok,Mathiang,False
2552,77484,Wes Matthews,Wes,Matthews,False
2553,202083,Wesley Matthews,Wesley,Matthews,True
2554,77485,Ariel Maughan,Ariel,Maughan,False
2555,77486,Marlon Maxey,Marlon,Maxey,False
2556,101131,Jason Maxiell,Jason,Maxiell,False
2557,77487,Cedric Maxwell,Cedric,Maxwell,False
2558,137,Vernon Maxwell,Vernon,Maxwell,False
2559,77489,Don May,Don,May,False
2560,77490,Scott May,Scott,May,False
2561,101118,Sean May,Sean,May,False
2562,195,Lee Mayberry,Lee,Mayberry,False
2563,77492,Clyde Mayes,Clyde,Mayes,False
2564,77493,Tharon Mayes,Tharon,Mayes,False
2565,77495,Bill Mayfield,Bill,Mayfield,False
2566,77494,Ken Mayfield,Ken,Mayfield,False
2567,201953,Eric Maynor,Eric,Maynor,False
2568,201564,O.J. Mayo,O.J.,Mayo,False
2569,77496,Travis Mays,Travis,Mays,False
2570,77497,Matt Mazza,Matt,Mazza,False
2571,201601,Luc Mbah a Moute,Luc,Mbah a Moute,False
2572,2788,DJ Mbenga,DJ,Mbenga,False
2573,77498,Bob McAdoo,Bob,McAdoo,False
2574,203949,James Michael McAdoo,James Michael,McAdoo,False
2575,77499,Ken McBride,Ken,McBride,False
2576,1628769,Tahjere McCall,Tahjere,McCall,False
2577,203492,Ray McCallum,Ray,McCallum,False
2578,737,Bob McCann,Bob,McCann,False
2579,77500,Brendan McCann,Brendan,McCann,False
2580,77502,Mel McCants,Mel,McCants,False
2581,101119,Rashad McCants,Rashad,McCants,False
2582,77503,Mike McCarron,Mike,McCarron,False
2583,77504,Andre McCarter,Andre,McCarter,False
2584,77505,Willie McCarter,Willie,McCarter,False
2585,77506,Johnny McCarthy,Johnny,McCarthy,False
2586,77507,Howie McCarty,Howie,McCarty,False
2587,1820,Kelly McCarty,Kelly,McCarty,False
2588,962,Walter McCarty,Walter,McCarty,False
2589,1043,Amal McCaskill,Amal,McCaskill,False
2590,1627775,Patrick McCaw,Patrick,McCaw,True
2591,77509,Dwayne McClain,Dwayne,McClain,False
2592,77510,Ted 'Hound Dog' McClain,Ted 'Hound Dog',McClain,False
2593,2082,Dan McClintock,Dan,McClintock,False
2594,77512,Jack McCloskey,Jack,McCloskey,False
2595,45,George McCloud,George,McCloud,False
2596,203468,CJ McCollum,CJ,McCollum,True
2597,77513,John McConathy,John,McConathy,False
2598,77514,Paul McConnell,Paul,McConnell,False
2599,204456,T.J. McConnell,T.J.,McConnell,True
2600,77515,Keith McCord,Keith,McCord,False
2601,77516,Tim McCormick,Tim,McCormick,False
2602,1741,Jelani McCoy,Jelani,McCoy,False
2603,77517,Paul McCracken,Paul,McCracken,False
2604,200840,Chris McCray,Chris,McCray,False
2605,1622,Rodney McCray,Rodney,McCray,False
2606,77518,Scooter McCray,Scooter,McCray,False
2607,1628571,Erik McCree,Erik,McCree,False
2608,1626191,Chris McCullough,Chris,McCullough,False
2609,77520,John McCullough,John,McCullough,False
2610,723,Clint McDaniel,Clint,McDaniel,False
2611,1365,Xavier McDaniel,Xavier,McDaniel,False
2612,1629667,Jalen McDaniels,Jalen,McDaniels,True
2613,77523,Jim McDaniels,Jim,McDaniels,False
2614,203909,KJ McDaniels,KJ,McDaniels,False
2615,203926,Doug McDermott,Doug,McDermott,True
2616,77524,Ben McDonald,Ben,McDonald,False
2617,77525,Glenn McDonald,Glenn,McDonald,False
2618,1075,Michael McDonald,Michael,McDonald,False
2619,77527,Hank McDowell,Hank,McDowell,False
2620,686,Antonio McDyess,Antonio,McDyess,False
2621,77528,Jim McElroy,Jim,McElroy,False
2622,200829,Ivan McFarlin,Ivan,McFarlin,False
2623,77529,Mel McGaha,Mel,McGaha,False
2624,203956,Mitch McGary,Mitch,McGary,False
2625,201580,JaVale McGee,JaVale,McGee,True
2626,77530,Mike McGee,Mike,McGee,False
2627,77531,Bill McGill,Bill,McGill,False
2628,77532,George McGinnis,George,McGinnis,False
2629,77533,Jon McGlocklin,Jon,McGlocklin,False
2630,1503,Tracy McGrady,Tracy,McGrady,False
2631,77534,Gil McGregor,Gil,McGregor,False
2632,203585,Rodney McGruder,Rodney,McGruder,True
2633,77536,Al McGuire,Al,McGuire,False
2634,77535,Allie McGuire,Allie,McGuire,False
2635,77537,Dick McGuire,Dick,McGuire,False
2636,201187,Dominic McGuire,Dominic,McGuire,False
2637,1450,Kevin McHale,Kevin,McHale,False
2638,29,Jim McIlvaine,Jim,McIlvaine,False
2639,976,Jeff McInnis,Jeff,McInnis,False
2640,77540,Kenny McIntosh,Kenny,McIntosh,False
2641,77541,Kevin McKenna,Kevin,McKenna,False
2642,77542,Forrest McKenzie,Forrest,McKenzie,False
2643,77543,Stan McKenzie,Stan,McKenzie,False
2644,365,Derrick McKey,Derrick,McKey,False
2645,243,Aaron McKie,Aaron,McKie,False
2646,77547,Billy McKinney,Billy,McKinney,False
2647,77545,Carlton McKinney,Carlton,McKinney,False
2648,77546,Horace McKinney,Horace,McKinney,False
2649,203590,Trey McKinney-Jones,Trey,McKinney-Jones,False
2650,1628035,Alfonzo McKinnie,Alfonzo,McKinnie,True
2651,1629162,Jordan McLaughlin,Jordan,McLaughlin,True
2652,203463,Ben McLemore,Ben,McLemore,True
2653,77548,Mccoy McLemore,Mccoy,McLemore,False
2654,77549,George McLeod,George,McLeod,False
2655,2693,Keith McLeod,Keith,McLeod,False
2656,1728,Roshown McLeod,Roshown,McLeod,False
2657,77551,Jack McMahon,Jack,McMahon,False
2658,203,Nate McMillan,Nate,McMillan,False
2659,77553,Tom McMillen,Tom,McMillen,False
2660,77554,Jim McMillian,Jim,McMillian,False
2661,77555,Shellie McMillon,Shellie,McMillon,False
2662,77556,Mal McMullan,Mal,McMullan,False
2663,77557,Chet McNabb,Chet,McNabb,False
2664,77558,Mark McNamara,Mark,McNamara,False
2665,77559,Joe McNamee,Joe,McNamee,False
2666,202077,Jerel McNeal,Jerel,McNeal,False
2667,77560,Chris McNealy,Chris,McNealy,False
2668,77562,Bob McNeill,Bob,McNeill,False
2669,77561,Larry McNeill,Larry,McNeill,False
2670,77563,Carl McNulty,Carl,McNulty,False
2671,2101,Paul McPherson,Paul,McPherson,False
2672,77565,Cozell McQueen,Cozell,McQueen,False
2673,203895,Jordan McRae,Jordan,McRae,True
2674,77566,Thales McReynolds,Thales,McReynolds,False
2675,201177,Josh McRoberts,Josh,McRoberts,False
2676,77567,Eric McWilliams,Eric,McWilliams,False
2677,77568,George Mearns,George,Mearns,False
2678,2098,Slava Medvedenko,Slava,Medvedenko,False
2679,1577,Darnell Mee,Darnell,Mee,False
2680,201975,Jodie Meeks,Jodie,Meeks,False
2681,77570,Cliff Meely,Cliff,Meely,False
2682,77571,Scott Meents,Scott,Meents,False
2683,77572,Dick Mehen,Dick,Mehen,False
2684,77573,Don Meineke,Don,Meineke,False
2685,77574,Carl Meinhold,Carl,Meinhold,False
2686,1626257,Salah Mejri,Salah,Mejri,False
2687,203539,Gal Mekel,Gal,Mekel,False
2688,77576,Bill Melchionni,Bill,Melchionni,False
2689,77575,Gary Melchionni,Gary,Melchionni,False
2690,1629740,Nicolo Melli,Nicolo,Melli,True
2691,203097,Fab Melo,Fab,Melo,False
2692,1629001,De'Anthony Melton,De'Anthony,Melton,True
2693,77577,Ed Melvin,Ed,Melvin,False
2694,77578,Dean Meminger,Dean,Meminger,False
2695,77579,Chuck Mencel,Chuck,Mencel,False
2696,77580,John Mengelt,John,Mengelt,False
2697,77581,Ken Menke,Ken,Menke,False
2698,200822,Pops Mensah-Bonsu,Pops,Mensah-Bonsu,False
2699,1500,Ron Mercer,Ron,Mercer,False
2700,77582,Joe Meriweather,Joe,Meriweather,False
2701,77583,Porter Meriwether,Porter,Meriwether,False
2702,77584,Tom Meschery,Tom,Meschery,False
2703,1629002,Chimezie Metu,Chimezie,Metu,True
2704,684,Loren Meyer,Loren,Meyer,False
2705,77586,Dave Meyers,Dave,Meyers,False
2706,77587,Stan Miasek,Stan,Miasek,False
2707,77588,Larry Micheaux,Larry,Micheaux,False
2708,1626175,Jordan Mickey,Jordan,Mickey,False
2709,203114,Khris Middleton,Khris,Middleton,True
2710,77589,Zigmund Mihalik,Zigmund,Mihalik,False
2711,2036,Chris Mihm,Chris,Mihm,False
2712,77590,Ed Mikan,Ed,Mikan,False
2713,600012,George Mikan,George,Mikan,False
2714,77591,Larry Mikan,Larry,Mikan,False
2715,77593,Vern Mikkelsen,Vern,Mikkelsen,False
2716,77594,Al Miksis,Al,Miksis,False
2717,101223,Aaron Miles,Aaron,Miles,False
2718,101139,CJ Miles,CJ,Miles,True
2719,2032,Darius Miles,Darius,Miles,False
2720,77596,Eddie Miles,Eddie,Miles,False
2721,1527,Marko Milic,Marko,Milic,False
2722,2545,Darko Milicic,Darko,Milicic,False
2723,77598,Nat Militzok,Nat,Militzok,False
2724,1889,Andre Miller,Andre,Miller,False
2725,292,Anthony Miller,Anthony,Miller,False
2726,77605,Bill Miller,Bill,Miller,False
2727,77603,Bob Miller,Bob,Miller,False
2728,1802,Brad Miller,Brad,Miller,False
2729,203121,Darius Miller,Darius,Miller,True
2730,77602,Dick Miller,Dick,Miller,False
2731,77599,Eddie Miller,Eddie,Miller,False
2732,77600,Harry Miller,Harry,Miller,False
2733,77601,Jay Miller,Jay,Miller,False
2734,1626259,Malcolm Miller,Malcolm,Miller,True
2735,2034,Mike Miller,Mike,Miller,False
2736,932,Oliver Miller,Oliver,Miller,False
2737,203113,Quincy Miller,Quincy,Miller,False
2738,397,Reggie Miller,Reggie,Miller,False
2739,77604,Walt Miller,Walt,Miller,False
2740,168,Chris Mills,Chris,Mills,False
2741,77606,John Mills,John,Mills,False
2742,201988,Patty Mills,Patty,Mills,True
2743,371,Terry Mills,Terry,Mills,False
2744,202407,Elijah Millsap,Elijah,Millsap,False
2745,200794,Paul Millsap,Paul,Millsap,True
2746,1629003,Shake Milton,Shake,Milton,True
2747,114,Harold Miner,Harold,Miner,False
2748,77609,Dirk Minniefield,Dirk,Minniefield,False
2749,77610,Dave Minor,Dave,Minor,False
2750,65,Greg Minor,Greg,Minor,False
2751,77612,Mark Minor,Mark,Minor,False
2752,202703,Nikola Mirotic,Nikola,Mirotic,False
2753,77613,Wat Misaka,Wat,Misaka,False
2754,1954,Jason Miskiri,Jason,Miskiri,False
2755,1628378,Donovan Mitchell,Donovan,Mitchell,True
2756,77615,Mike Mitchell,Mike,Mitchell,False
2757,77616,Murray Mitchell,Murray,Mitchell,False
2758,417,Sam Mitchell,Sam,Mitchell,False
2759,77614,Todd Mitchell,Todd,Mitchell,False
2760,203183,Tony Mitchell,Tony,Mitchell,False
2761,203502,Tony Mitchell,Tony,Mitchell,False
2762,1628513,Naz Mitrou-Long,Naz,Mitrou-Long,True
2763,77618,Steve Mix,Steve,Mix,False
2764,77619,Bill Mlkvy,Bill,Mlkvy,False
2765,1749,Cuttino Mobley,Cuttino,Mobley,False
2766,211,Eric Mobley,Eric,Mobley,False
2767,77621,Larry Moffett,Larry,Moffett,False
2768,77622,Leo Mogus,Leo,Mogus,False
2769,1737,Nazr Mohammed,Nazr,Mohammed,False
2770,2040,Jerome Moiso,Jerome,Moiso,False
2771,77623,Paul Mokeski,Paul,Mokeski,False
2772,1629690,Adam Mokoka,Adam,Mokoka,True
2773,77624,Jack Molinas,Jack,Molinas,False
2774,77625,Wayne Molis,Wayne,Molis,False
2775,77626,Sidney Moncrief,Sidney,Moncrief,False
2776,77627,Eric Money,Eric,Money,False
2777,2752,Sergei Monia,Sergei,Monia,False
2778,1628370,Malik Monk,Malik,Monk,True
2779,600006,Earl Monroe,Earl,Monroe,False
2780,202328,Greg Monroe,Greg,Monroe,False
2781,77628,Rodney Monroe,Rodney,Monroe,False
2782,1626242,Luis Montero,Luis,Montero,False
2783,77630,Howie Montgomery,Howie,Montgomery,False
2784,376,Eric Montross,Eric,Montross,False
2785,200081,Jamario Moon,Jamario,Moon,False
2786,77631,Jim Mooney,Jim,Mooney,False
2787,77632,Andre Moore,Andre,Moore,False
2788,1628500,Ben Moore,Ben,Moore,False
2789,202734,E'Twaun Moore,E'Twaun,Moore,True
2790,77634,Jackie Moore,Jackie,Moore,False
2791,77633,Johnny Moore,Johnny,Moore,False
2792,77635,Lowes Moore,Lowes,Moore,False
2793,1630,Mikki Moore,Mikki,Moore,False
2794,77636,Otto Moore,Otto,Moore,False
2795,77637,Ron Moore,Ron,Moore,False
2796,929,Tracy Moore,Tracy,Moore,False
2797,1629630,Ja Morant,Ja,Morant,True
2798,203961,Eric Moreland,Eric,Moreland,False
2799,77639,Jackie Moreland,Jackie,Moreland,False
2800,77640,Guy Morgan,Guy,Morgan,False
2801,77641,Rex Morgan,Rex,Morgan,False
2802,77642,Elmo Morgenthaler,Elmo,Morgenthaler,False
2803,77644,Darren Morningstar,Darren,Morningstar,False
2804,356,Chris Morris,Chris,Morris,False
2805,202721,Darius Morris,Darius,Morris,False
2806,77647,Isaiah Morris,Isaiah,Morris,False
2807,1628537,Jaylen Morris,Jaylen,Morris,False
2808,202693,Markieff Morris,Markieff,Morris,True
2809,77646,Max Morris,Max,Morris,False
2810,1628420,Monte Morris,Monte,Morris,True
2811,201043,Randolph Morris,Randolph,Morris,False
2812,2242,Terence Morris,Terence,Morris,False
2813,202694,Marcus Morris Sr.,Marcus,Morris Sr.,True
2814,200747,Adam Morrison,Adam,Morrison,False
2815,77648,Dwight Morrison,Dwight,Morrison,False
2816,77649,Mike Morrison,Mike,Morrison,False
2817,201627,Anthony Morrow,Anthony,Morrow,False
2818,132,Dwayne Morton,Dwayne,Morton,False
2819,1972,John Morton,John,Morton,False
2820,77652,Richard Morton,Richard,Morton,False
2821,77653,Glenn Mosley,Glenn,Mosley,False
2822,77654,Perry Moss,Perry,Moss,False
2823,734,Lawrence Moten,Lawrence,Moten,False
2824,202700,Donatas Motiejunas,Donatas,Motiejunas,False
2825,1628405,Johnathan Motley,Johnathan,Motley,True
2826,2069,Hanno Mottola,Hanno,Mottola,False
2827,203102,Arnett Moultrie,Arnett,Moultrie,False
2828,297,Alonzo Mourning,Alonzo,Mourning,False
2829,202389,Timofey Mozgov,Timofey,Mozgov,False
2830,77657,Chuck Mrazovich,Chuck,Mrazovich,False
2831,1626144,Emmanuel Mudiay,Emmanuel,Mudiay,True
2832,77658,Erwin Mueller,Erwin,Mueller,False
2833,203498,Shabazz Muhammad,Shabazz,Muhammad,False
2834,77659,Joe Mullaney,Joe,Mullaney,False
2835,77660,Bob Mullens,Bob,Mullens,False
2836,201957,Byron Mullens,Byron,Mullens,False
2837,904,Chris Mullin,Chris,Mullin,False
2838,77662,Jeff Mullins,Jeff,Mullins,False
2839,942,Todd Mundt,Todd,Mundt,False
2840,204098,Xavier Munford,Xavier,Munford,False
2841,77664,Chris Munk,Chris,Munk,False
2842,77665,George Munroe,George,Munroe,False
2843,785,Eric Murdock,Eric,Murdock,False
2844,49,Gheorghe Muresan,Gheorghe,Muresan,False
2845,77668,Allen Murphy,Allen,Murphy,False
2846,77669,Calvin Murphy,Calvin,Murphy,False
2847,77672,Dick Murphy,Dick,Murphy,False
2848,203513,Erik Murphy,Erik,Murphy,False
2849,77670,Jay Murphy,Jay,Murphy,False
2850,77671,John Murphy,John,Murphy,False
2851,203122,Kevin Murphy,Kevin,Murphy,False
2852,77673,Ronnie Murphy,Ronnie,Murphy,False
2853,77674,Tod Murphy,Tod,Murphy,False
2854,2211,Troy Murphy,Troy,Murphy,False
2855,1627749,Dejounte Murray,Dejounte,Murray,True
2856,2436,Flip Murray,Flip,Murray,False
2857,1627750,Jamal Murray,Jamal,Murray,True
2858,77675,Ken Murray,Ken,Murray,False
2859,441,Lamond Murray,Lamond,Murray,False
2860,145,Tracy Murray,Tracy,Murray,False
2861,77676,Dorie Murrey,Dorie,Murrey,False
2862,203315,Toure' Murry,Toure',Murry,False
2863,1629058,Dzanan Musa,Dzanan,Musa,True
2864,203488,Mike Muscala,Mike,Muscala,True
2865,77677,Angelo Musi,Angelo,Musi,False
2866,1054,Jerrod Mustaf,Jerrod,Mustaf,False
